Georgia Department of Education
FTE Enrollment by Race/Ethnicity and Gender - Fiscal Year 2023-3 Data Report
"March 2, 2023 (FTE 2023-3)"
 
System ID, System Name,School ID,  Gender,  Ethnic Hispanic,  Race AmericanIndian,  Race Asian,  Race Black,  Race Pacific Islander,  Race White,  Two or more Races 
"644","DeKalb County","5067-Southwest DeKalb High School","Male","27","*","*","580","*","*","*"
"644","DeKalb County","5067-Southwest DeKalb High School","Total","49","*","*","1194","*","*","*"
"645","Dodge County","0103-Dodge County High School","Female","28","*","*","135","*","236","15"
"645","Dodge County","0103-Dodge County High School","Male","33","*","*","119","*","233","*"
"645","Dodge County","0103-Dodge County High School","Total","61","*","*","254","*","469","*"
"645","Dodge County","0180-Dodge County Middle School","Female","18","*","*","101","*","164","*"
"645","Dodge County","0180-Dodge County Middle School","Male","15","*","*","118","*","191","*"
"645","Dodge County","0180-Dodge County Middle School","Total","33","*","*","219","*","355","*"
"645","Dodge County","0191-South Dodge Elementary School","Female","*","*","*","137","*","164","18"
"645","Dodge County","0191-South Dodge Elementary School","Male","18","*","*","136","*","160","28"
"645","Dodge County","0191-South Dodge Elementary School","Total","*","*","*","273","*","324","46"
"645","Dodge County","0291-North Dodge Elementary School","Female","*","*","*","95","*","157","*"
"645","Dodge County","0291-North Dodge Elementary School","Male","18","*","*","93","*","185","20"
"645","Dodge County","0291-North Dodge Elementary School","Total","*","*","*","188","*","342","*"
"645","Dodge County","0292-DAC (Dodge County Achievement Center)","Female","*","*","*","*","*","*","*"
"645","Dodge County","0292-DAC (Dodge County Achievement Center)","Male","*","*","*","17","*","*","*"
"645","Dodge County","0292-DAC (Dodge County Achievement Center)","Total","*","*","*","*","*","*","*"
"646","Dooly County","0104-Dooly County Elementary School","Female","53","*","*","168","*","27","*"
"646","Dooly County","0104-Dooly County Elementary School","Male","55","*","*","176","*","25","*"
"646","Dooly County","0104-Dooly County Elementary School","Total","108","*","*","344","*","52","*"
"646","Dooly County","0182-Dooly County High School","Female","44","*","*","106","*","15","*"
"646","Dooly County","0182-Dooly County High School","Male","33","*","*","125","*","*","*"
"646","Dooly County","0182-Dooly County High School","Total","77","*","*","231","*","*","*"
"646","Dooly County","0204-Dooly County Middle School","Female","28","*","*","86","*","*","*"
"646","Dooly County","0204-Dooly County Middle School","Male","30","*","*","82","*","*","*"
"646","Dooly County","0204-Dooly County Middle School","Total","58","*","*","168","*","*","*"
"646","Dooly County","0205-Dooly County Prep Academy","Female","*","*","*","*","*","*","*"
"646","Dooly County","0205-Dooly County Prep Academy","Male","*","*","*","*","*","*","*"
"646","Dooly County","0205-Dooly County Prep Academy","Total","*","*","*","*","*","*","*"
"647","Dougherty County","0101-Albany Middle School","Female","*","*","*","352","*","*","*"
"647","Dougherty County","0101-Albany Middle School","Male","*","*","*","391","*","*","*"
"647","Dougherty County","0101-Albany Middle School","Total","*","*","*","743","*","*","*"
"647","Dougherty County","0102-Live Oak Elementary School","Female","*","*","*","352","*","*","*"
"647","Dougherty County","0102-Live Oak Elementary School","Male","22","*","*","374","*","15","*"
"647","Dougherty County","0102-Live Oak Elementary School","Total","*","*","*","726","*","*","*"
"647","Dougherty County","0103-Robert A. Cross Middle Magnet","Female","*","*","*","283","*","*","*"
"647","Dougherty County","0103-Robert A. Cross Middle Magnet","Male","*","*","*","187","*","*","*"
"647","Dougherty County","0103-Robert A. Cross Middle Magnet","Total","*","*","*","470","*","*","*"
"647","Dougherty County","0105-Robert H Harvey Elementary School","Female","*","*","*","209","*","*","*"
"647","Dougherty County","0105-Robert H Harvey Elementary School","Male","*","*","*","218","*","*","*"
"647","Dougherty County","0105-Robert H Harvey Elementary School","Total","*","*","*","427","*","*","*"
"647","Dougherty County","0106-Radium Springs Middle School","Female","23","*","*","392","*","*","*"
"647","Dougherty County","0106-Radium Springs Middle School","Male","19","*","*","419","*","*","*"
"647","Dougherty County","0106-Radium Springs Middle School","Total","42","*","*","811","*","*","*"
"647","Dougherty County","0199-Lamar Reese School of the Arts","Female","*","*","*","205","*","*","*"
"647","Dougherty County","0199-Lamar Reese School of the Arts","Male","*","*","*","138","*","*","*"
"647","Dougherty County","0199-Lamar Reese School of the Arts","Total","*","*","*","343","*","*","*"
"647","Dougherty County","0205-Lincoln Elementary Magnet School","Female","*","*","*","209","*","*","*"
"647","Dougherty County","0205-Lincoln Elementary Magnet School","Male","*","*","*","202","*","*","*"
"647","Dougherty County","0205-Lincoln Elementary Magnet School","Total","*","*","*","411","*","*","*"
"647","Dougherty County","0299-Alice Coachman Elementary School","Female","*","*","*","177","*","*","*"
"647","Dougherty County","0299-Alice Coachman Elementary School","Male","*","*","*","222","*","*","*"
"647","Dougherty County","0299-Alice Coachman Elementary School","Total","*","*","*","399","*","*","*"
"647","Dougherty County","0399-Martin Luther King, Jr. Elementary School","Female","*","*","*","146","*","*","*"
"647","Dougherty County","0399-Martin Luther King, Jr. Elementary School","Male","*","*","*","240","*","*","*"
"647","Dougherty County","0399-Martin Luther King, Jr. Elementary School","Total","*","*","*","386","*","*","*"
"647","Dougherty County","0400-South Georgia Regional Achievement Center, The Phoenix","Female","*","*","*","49","*","*","*"
"647","Dougherty County","0400-South Georgia Regional Achievement Center, The Phoenix","Male","*","*","*","74","*","*","*"
"647","Dougherty County","0400-South Georgia Regional Achievement Center, The Phoenix","Total","*","*","*","123","*","*","*"
"647","Dougherty County","1058-Monroe High School","Female","*","*","*","533","*","*","*"
"647","Dougherty County","1058-Monroe High School","Male","15","*","*","476","*","*","*"
"647","Dougherty County","1058-Monroe High School","Total","*","*","*","1009","*","*","*"
"647","Dougherty County","2052-Dougherty Comprehensive High School","Female","31","*","*","542","*","*","*"
"647","Dougherty County","2052-Dougherty Comprehensive High School","Male","34","*","*","525","*","*","*"
"647","Dougherty County","2052-Dougherty Comprehensive High School","Total","65","*","*","1067","*","*","*"
"647","Dougherty County","2058-Morningside Elementary School","Female","*","*","*","137","*","*","*"
"647","Dougherty County","2058-Morningside Elementary School","Male","*","*","*","162","*","*","*"
"647","Dougherty County","2058-Morningside Elementary School","Total","*","*","*","299","*","*","*"
"647","Dougherty County","3058-Northside Elementary School","Female","*","*","*","157","*","*","*"
"647","Dougherty County","3058-Northside Elementary School","Male","*","*","*","156","*","*","*"
"647","Dougherty County","3058-Northside Elementary School","Total","*","*","*","313","*","*","*"
"647","Dougherty County","3062-Turner Elementary School","Female","19","*","*","199","*","*","*"
"647","Dougherty County","3062-Turner Elementary School","Male","15","*","*","228","*","*","*"
"647","Dougherty County","3062-Turner Elementary School","Total","34","*","*","427","*","*","*"
"647","Dougherty County","4054-Lake Park Elementary School","Female","*","*","*","157","*","65","*"
"647","Dougherty County","4054-Lake Park Elementary School","Male","*","*","*","164","*","73","*"
"647","Dougherty County","4054-Lake Park Elementary School","Total","*","*","*","321","*","138","*"
"647","Dougherty County","4056-Merry Acres Middle School","Female","*","*","*","338","*","*","*"
"647","Dougherty County","4056-Merry Acres Middle School","Male","*","*","*","351","*","15","*"
"647","Dougherty County","4056-Merry Acres Middle School","Total","*","*","*","689","*","*","*"
"647","Dougherty County","4060-Sherwood Acres Elementary School","Female","30","*","*","272","*","*","*"
"647","Dougherty County","4060-Sherwood Acres Elementary School","Male","*","*","*","293","*","15","*"
"647","Dougherty County","4060-Sherwood Acres Elementary School","Total","*","*","*","565","*","*","*"
"647","Dougherty County","4062-Westover High School","Female","29","*","*","616","*","21","*"
"647","Dougherty County","4062-Westover High School","Male","17","*","*","602","*","34","*"
"647","Dougherty County","4062-Westover High School","Total","46","*","*","1218","*","55","*"
"647","Dougherty County","5056-International Studies Elementary Charter School","Female","53","*","*","149","*","*","*"
"647","Dougherty County","5056-International Studies Elementary Charter School","Male","40","*","*","175","*","*","*"
"647","Dougherty County","5056-International Studies Elementary Charter School","Total","93","*","*","324","*","*","*"
"647","Dougherty County","5058-Radium Springs Elementary School","Female","25","*","*","171","*","16","*"
"647","Dougherty County","5058-Radium Springs Elementary School","Male","19","*","*","177","*","21","*"
"647","Dougherty County","5058-Radium Springs Elementary School","Total","44","*","*","348","*","37","*"
"647","Dougherty County","5062-West Town Elementary School","Female","*","*","*","147","*","*","*"
"647","Dougherty County","5062-West Town Elementary School","Male","*","*","*","178","*","*","*"
"647","Dougherty County","5062-West Town Elementary School","Total","*","*","*","325","*","*","*"
"648","Douglas County","0100-Chapel Hill High School","Female","120","*","*","482","*","128","42"
"648","Douglas County","0100-Chapel Hill High School","Male","124","*","*","509","*","97","48"
"648","Douglas County","0100-Chapel Hill High School","Total","244","*","*","991","*","225","90"
"648","Douglas County","0103-Yeager Middle School","Female","85","*","*","129","*","36","15"
"648","Douglas County","0103-Yeager Middle School","Male","62","*","*","150","*","52","*"
"648","Douglas County","0103-Yeager Middle School","Total","147","*","*","279","*","88","*"
"648","Douglas County","0104-North Douglas Elementary School","Female","55","*","*","158","*","*","*"
"648","Douglas County","0104-North Douglas Elementary School","Male","50","*","*","182","*","17","26"
"648","Douglas County","0104-North Douglas Elementary School","Total","105","*","*","340","*","*","*"
"648","Douglas County","0107-Bill Arp Elementary School","Female","67","*","*","125","*","68","27"
"648","Douglas County","0107-Bill Arp Elementary School","Male","82","*","*","138","*","82","22"
"648","Douglas County","0107-Bill Arp Elementary School","Total","149","*","*","263","*","150","49"
"648","Douglas County","0108-Factory Shoals Middle School","Female","51","*","*","313","*","18","25"
"648","Douglas County","0108-Factory Shoals Middle School","Male","61","*","*","332","*","19","*"
"648","Douglas County","0108-Factory Shoals Middle School","Total","112","*","*","645","*","37","*"
"648","Douglas County","0112-Mason Creek Elementary School","Female","41","*","*","109","*","102","25"
"648","Douglas County","0112-Mason Creek Elementary School","Male","39","*","*","146","*","107","26"
"648","Douglas County","0112-Mason Creek Elementary School","Total","80","*","*","255","*","209","51"
"648","Douglas County","0113-Mason Creek Middle School","Female","102","*","*","206","*","103","26"
"648","Douglas County","0113-Mason Creek Middle School","Male","97","*","*","196","*","102","37"
"648","Douglas County","0113-Mason Creek Middle School","Total","199","*","*","402","*","205","63"
"648","Douglas County","0175-Lithia Springs Comprehensive High School","Female","273","*","*","323","*","64","17"
"648","Douglas County","0175-Lithia Springs Comprehensive High School","Male","265","*","*","380","*","62","24"
"648","Douglas County","0175-Lithia Springs Comprehensive High School","Total","538","*","*","703","*","126","41"
"648","Douglas County","0178-Arbor Station Elementary School","Female","68","*","*","164","*","37","19"
"648","Douglas County","0178-Arbor Station Elementary School","Male","58","*","*","160","*","42","23"
"648","Douglas County","0178-Arbor Station Elementary School","Total","126","*","*","324","*","79","42"
"648","Douglas County","0180-Fairplay Middle School","Female","34","*","*","60","*","149","*"
"648","Douglas County","0180-Fairplay Middle School","Male","28","*","*","56","*","172","*"
"648","Douglas County","0180-Fairplay Middle School","Total","62","*","*","116","*","321","*"
"648","Douglas County","0184-Dorsett Shoals Elementary School","Female","43","*","*","76","*","56","*"
"648","Douglas County","0184-Dorsett Shoals Elementary School","Male","63","*","*","77","*","52","16"
"648","Douglas County","0184-Dorsett Shoals Elementary School","Total","106","*","*","153","*","108","*"
"648","Douglas County","0187-Alexander High School","Female","129","*","*","255","*","374","54"
"648","Douglas County","0187-Alexander High School","Male","145","*","*","308","*","428","58"
"648","Douglas County","0187-Alexander High School","Total","274","*","*","563","*","802","112"
"648","Douglas County","0188-Chestnut Log Middle School","Female","86","*","*","219","*","28","21"
"648","Douglas County","0188-Chestnut Log Middle School","Male","92","*","*","208","*","36","26"
"648","Douglas County","0188-Chestnut Log Middle School","Total","178","*","*","427","*","64","47"
