Georgia Department of Education
FTE Enrollment by Race/Ethnicity and Gender - Fiscal Year 2022-1 Data Report
"October 5, 2021 (FTE 2022-1)"
 
System ID, System Name,School ID,  Gender,  Ethnic Hispanic,  Race AmericanIndian,  Race Asian,  Race Black,  Race Pacific Islander,  Race White,  Two or more Races 
"636","Columbia County","5052-South Columbia Elementary School","Total","61","*","*","109","*","217","42"
"637","Cook County","0101-Cook County Middle School","Female","40","*","*","127","*","149","*"
"637","Cook County","0101-Cook County Middle School","Male","56","*","*","118","*","195","*"
"637","Cook County","0101-Cook County Middle School","Total","96","*","*","245","*","344","*"
"637","Cook County","0104-Cook Elementary School","Female","45","*","*","103","*","173","19"
"637","Cook County","0104-Cook Elementary School","Male","41","*","*","105","*","162","18"
"637","Cook County","0104-Cook Elementary School","Total","86","*","*","208","*","335","37"
"637","Cook County","0111-Cook High School","Female","31","*","*","155","*","245","17"
"637","Cook County","0111-Cook High School","Male","57","*","*","147","*","211","*"
"637","Cook County","0111-Cook High School","Total","88","*","*","302","*","456","*"
"637","Cook County","0196-Cook Primary School","Female","38","*","*","128","*","182","21"
"637","Cook County","0196-Cook Primary School","Male","39","*","*","142","*","215","35"
"637","Cook County","0196-Cook Primary School","Total","77","*","*","270","*","397","56"
"638","Coweta County","0101-Arbor Springs Elementary","Female","*","*","*","17","*","152","*"
"638","Coweta County","0101-Arbor Springs Elementary","Male","19","*","*","24","*","146","*"
"638","Coweta County","0101-Arbor Springs Elementary","Total","*","*","*","41","*","298","*"
"638","Coweta County","0103-Willis Road Elementary","Female","37","*","*","28","*","242","22"
"638","Coweta County","0103-Willis Road Elementary","Male","52","*","*","29","*","276","18"
"638","Coweta County","0103-Willis Road Elementary","Total","89","*","*","57","*","518","40"
"638","Coweta County","0106-Lee Middle School","Female","42","*","*","90","*","179","24"
"638","Coweta County","0106-Lee Middle School","Male","50","*","20","93","*","193","26"
"638","Coweta County","0106-Lee Middle School","Total","92","*","*","183","*","372","50"
"638","Coweta County","0115-Brooks Elementary","Female","44","*","*","39","*","293","24"
"638","Coweta County","0115-Brooks Elementary","Male","35","*","*","44","*","272","26"
"638","Coweta County","0115-Brooks Elementary","Total","79","*","*","83","*","565","50"
"638","Coweta County","0189-White Oak Elementary School","Female","65","*","*","86","*","178","16"
"638","Coweta County","0189-White Oak Elementary School","Male","67","*","*","95","*","147","24"
"638","Coweta County","0189-White Oak Elementary School","Total","132","*","*","181","*","325","40"
"638","Coweta County","0191-Canongate Elementary School","Female","48","*","*","22","*","229","20"
"638","Coweta County","0191-Canongate Elementary School","Male","38","*","*","21","*","236","27"
"638","Coweta County","0191-Canongate Elementary School","Total","86","*","*","43","*","465","47"
"638","Coweta County","0192-Newnan Crossing Elementary School","Female","53","*","29","129","*","151","32"
"638","Coweta County","0192-Newnan Crossing Elementary School","Male","44","*","66","148","*","152","38"
"638","Coweta County","0192-Newnan Crossing Elementary School","Total","97","*","95","277","*","303","70"
"638","Coweta County","0195-Jefferson Parkway Elementary School","Female","54","*","*","147","*","33","*"
"638","Coweta County","0195-Jefferson Parkway Elementary School","Male","62","*","*","153","*","53","*"
"638","Coweta County","0195-Jefferson Parkway Elementary School","Total","116","*","*","300","*","86","*"
"638","Coweta County","0196-Northgate High School","Female","98","*","32","123","*","547","44"
"638","Coweta County","0196-Northgate High School","Male","122","*","32","139","*","589","42"
"638","Coweta County","0196-Northgate High School","Total","220","*","64","262","*","1136","86"
"638","Coweta County","0199-Poplar Road Elementary School","Female","17","*","*","67","*","205","*"
"638","Coweta County","0199-Poplar Road Elementary School","Male","23","*","*","70","*","179","19"
"638","Coweta County","0199-Poplar Road Elementary School","Total","40","*","*","137","*","384","*"
"638","Coweta County","0201-Welch Elementary School","Female","57","*","24","185","*","151","18"
"638","Coweta County","0201-Welch Elementary School","Male","69","*","*","164","*","139","30"
"638","Coweta County","0201-Welch Elementary School","Total","126","*","*","349","*","290","48"
"638","Coweta County","0203-Glanton Elementary","Female","*","*","*","31","*","74","*"
"638","Coweta County","0203-Glanton Elementary","Male","*","*","*","42","*","90","*"
"638","Coweta County","0203-Glanton Elementary","Total","*","*","*","73","*","164","*"
"638","Coweta County","0289-East Coweta Middle School","Female","32","*","*","67","*","267","17"
"638","Coweta County","0289-East Coweta Middle School","Male","40","*","*","77","*","294","*"
"638","Coweta County","0289-East Coweta Middle School","Total","72","*","*","144","*","561","*"
"638","Coweta County","0295-Thomas Crossroads Elementary School","Female","19","*","*","16","*","149","*"
"638","Coweta County","0295-Thomas Crossroads Elementary School","Male","20","*","*","25","*","152","*"
"638","Coweta County","0295-Thomas Crossroads Elementary School","Total","39","*","*","41","*","301","*"
"638","Coweta County","0299-Madras Middle School","Female","35","*","*","67","*","212","*"
"638","Coweta County","0299-Madras Middle School","Male","42","*","*","82","*","213","*"
"638","Coweta County","0299-Madras Middle School","Total","77","*","*","149","*","425","*"
"638","Coweta County","0301-Smokey Road Middle School","Female","39","*","*","83","*","180","*"
"638","Coweta County","0301-Smokey Road Middle School","Male","24","*","*","97","*","192","*"
"638","Coweta County","0301-Smokey Road Middle School","Total","63","*","*","180","*","372","*"
"638","Coweta County","0389-East Coweta High School","Female","207","*","58","438","*","872","75"
"638","Coweta County","0389-East Coweta High School","Male","202","*","47","459","*","828","78"
"638","Coweta County","0389-East Coweta High School","Total","409","*","105","897","*","1700","153"
"638","Coweta County","0395-Arnall Middle School","Female","56","*","22","150","*","91","26"
"638","Coweta County","0395-Arnall Middle School","Male","80","*","23","155","*","128","23"
"638","Coweta County","0395-Arnall Middle School","Total","136","*","45","305","*","219","49"
"638","Coweta County","0490-Blake Bass Middle School","Female","55","*","*","39","*","285","27"
"638","Coweta County","0490-Blake Bass Middle School","Male","46","*","*","46","*","285","24"
"638","Coweta County","0490-Blake Bass Middle School","Total","101","*","*","85","*","570","51"
"638","Coweta County","1050-Arnco-Sargent Elementary School","Female","34","*","*","31","*","113","*"
"638","Coweta County","1050-Arnco-Sargent Elementary School","Male","19","*","*","32","*","114","*"
"638","Coweta County","1050-Arnco-Sargent Elementary School","Total","53","*","*","63","*","227","*"
"638","Coweta County","1054-Ruth Hill Elementary School","Female","16","*","*","69","*","60","*"
"638","Coweta County","1054-Ruth Hill Elementary School","Male","30","*","*","108","*","69","*"
"638","Coweta County","1054-Ruth Hill Elementary School","Total","46","*","*","177","*","129","*"
"638","Coweta County","1056-Evans Middle School","Female","54","*","*","120","*","222","28"
"638","Coweta County","1056-Evans Middle School","Male","53","*","*","114","*","211","17"
"638","Coweta County","1056-Evans Middle School","Total","107","*","*","234","*","433","45"
"638","Coweta County","2050-Atkinson Elementary School","Female","26","*","*","60","*","83","*"
"638","Coweta County","2050-Atkinson Elementary School","Male","23","*","*","57","*","69","*"
"638","Coweta County","2050-Atkinson Elementary School","Total","49","*","*","117","*","152","*"
"638","Coweta County","2052-Eastside Elementary School","Female","23","*","*","*","*","195","*"
"638","Coweta County","2052-Eastside Elementary School","Male","*","*","*","27","*","215","*"
"638","Coweta County","2052-Eastside Elementary School","Total","*","*","*","*","*","410","*"
"638","Coweta County","2056-Northside Elementary School","Female","18","*","*","38","*","112","*"
"638","Coweta County","2056-Northside Elementary School","Male","18","*","*","47","*","118","*"
"638","Coweta County","2056-Northside Elementary School","Total","36","*","*","85","*","230","*"
"638","Coweta County","3052-Elm Street Elementary School","Female","22","*","*","72","*","120","*"
"638","Coweta County","3052-Elm Street Elementary School","Male","25","*","*","61","*","116","*"
"638","Coweta County","3052-Elm Street Elementary School","Total","47","*","*","133","*","236","*"
"638","Coweta County","3054-Moreland Elementary School","Female","32","*","*","25","*","169","*"
"638","Coweta County","3054-Moreland Elementary School","Male","35","*","*","30","*","194","*"
"638","Coweta County","3054-Moreland Elementary School","Total","67","*","*","55","*","363","*"
"638","Coweta County","5054-Newnan High School","Female","114","*","*","322","*","639","51"
"638","Coweta County","5054-Newnan High School","Male","106","*","*","301","*","671","42"
"638","Coweta County","5054-Newnan High School","Total","220","*","*","623","*","1310","93"
"638","Coweta County","5056-Western Elementary School","Female","20","*","*","59","*","113","*"
"638","Coweta County","5056-Western Elementary School","Male","*","*","*","67","*","96","*"
"638","Coweta County","5056-Western Elementary School","Total","*","*","*","126","*","209","*"
"639","Crawford County","0192-Crawford County Elementary","Female","*","*","*","90","*","231","22"
"639","Crawford County","0192-Crawford County Elementary","Male","19","*","*","66","*","244","17"
"639","Crawford County","0192-Crawford County Elementary","Total","*","*","*","156","*","475","39"
"639","Crawford County","0193-Crawford County High School","Female","*","*","*","46","*","207","*"
"639","Crawford County","0193-Crawford County High School","Male","*","*","*","51","*","189","*"
"639","Crawford County","0193-Crawford County High School","Total","*","*","*","97","*","396","*"
"639","Crawford County","0202-Crawford County Middle School","Female","*","*","*","31","*","118","17"
"639","Crawford County","0202-Crawford County Middle School","Male","*","*","*","35","*","146","*"
"639","Crawford County","0202-Crawford County Middle School","Total","*","*","*","66","*","264","*"
"640","Crisp County","0115-Crisp County Primary School","Female","35","*","*","325","*","155","25"
"640","Crisp County","0115-Crisp County Primary School","Male","31","*","*","270","*","148","26"
"640","Crisp County","0115-Crisp County Primary School","Total","66","*","*","595","*","303","51"
"640","Crisp County","0196-Crisp County High School","Female","32","*","*","307","*","197","15"
"640","Crisp County","0196-Crisp County High School","Male","30","*","*","295","*","157","18"
"640","Crisp County","0196-Crisp County High School","Total","62","*","*","602","*","354","33"
"640","Crisp County","0197-Crisp County Middle School","Female","24","*","*","237","*","124","*"
"640","Crisp County","0197-Crisp County Middle School","Male","29","*","*","250","*","128","17"
"640","Crisp County","0197-Crisp County Middle School","Total","53","*","*","487","*","252","*"
"640","Crisp County","2052-Crisp County Elementary School","Female","*","*","*","168","*","81","*"
"640","Crisp County","2052-Crisp County Elementary School","Male","20","*","*","150","*","80","*"
"640","Crisp County","2052-Crisp County Elementary School","Total","*","*","*","318","*","161","*"
"640","Crisp County","5050-Crisp County Pre-K","Female","*","*","*","51","*","32","*"
"640","Crisp County","5050-Crisp County Pre-K","Male","*","*","*","67","*","45","*"
"640","Crisp County","5050-Crisp County Pre-K","Total","*","*","*","118","*","77","*"
"641","Dade County","0101-Dade Elementary School","Female","*","*","*","*","*","303","*"
"641","Dade County","0101-Dade Elementary School","Male","*","*","*","*","*","363","*"
"641","Dade County","0101-Dade Elementary School","Total","*","*","*","*","*","666","*"
