system,system_name,school,school_name,subgroup,exit_denom,n_exit,pct_exit,growth_standard_denom,n_met_growth_standard,pct_met_growth_standard,literacy_average,composite_average
190,Davidson County,295,H. G. Hill Middle,Hispanic,64,12,18.8,47,23,48.9,3,3.2
190,Davidson County,295,H. G. Hill Middle,Non-Economically Disadvantaged,66,13,19.7,46,20,43.5,3,3.3
190,Davidson County,295,H. G. Hill Middle,Non-Students with Disabilities,81,17,21,59,26,44.1,3.2,3.3
190,Davidson County,295,H. G. Hill Middle,Students with Disabilities,19,3,15.8,18,8,44.4,3.2,3.5
190,Davidson County,295,H. G. Hill Middle,White,7,*,*,6,*,*,*,*
190,Davidson County,296,East Nashville Middle,All Students,4,*,*,4,*,*,*,*
190,Davidson County,296,East Nashville Middle,Black or African American,2,*,*,2,*,*,*,*
190,Davidson County,296,East Nashville Middle,Black/Hispanic/Native American,4,*,*,4,*,*,*,*
190,Davidson County,296,East Nashville Middle,Economically Disadvantaged,3,*,*,3,*,*,*,*
190,Davidson County,296,East Nashville Middle,English Learners,4,*,*,4,*,*,*,*
190,Davidson County,296,East Nashville Middle,Hispanic,2,*,*,2,*,*,*,*
190,Davidson County,296,East Nashville Middle,Non-Economically Disadvantaged,1,*,*,1,*,*,*,*
190,Davidson County,296,East Nashville Middle,Non-Students with Disabilities,3,*,*,3,*,*,*,*
190,Davidson County,296,East Nashville Middle,Students with Disabilities,1,*,*,1,*,*,*,*
190,Davidson County,300,Harpeth Valley Elementary,All Students,22,7,31.8,15,13,86.7,3.7,3.7
190,Davidson County,300,Harpeth Valley Elementary,Asian,10,3,30,7,*,*,3.5,3.5
190,Davidson County,300,Harpeth Valley Elementary,Black/Hispanic/Native American,8,*,*,5,*,*,*,*
190,Davidson County,300,Harpeth Valley Elementary,Economically Disadvantaged,2,*,*,1,*,*,*,*
190,Davidson County,300,Harpeth Valley Elementary,English Learners,22,7,31.8,15,13,86.7,3.7,3.7
190,Davidson County,300,Harpeth Valley Elementary,Hispanic,8,*,*,5,*,*,*,*
190,Davidson County,300,Harpeth Valley Elementary,Non-Economically Disadvantaged,20,7,35,14,12,85.7,3.7,3.8
190,Davidson County,300,Harpeth Valley Elementary,Non-Students with Disabilities,16,5,31.3,10,9,90,3.7,3.8
190,Davidson County,300,Harpeth Valley Elementary,Students with Disabilities,6,*,*,5,*,*,*,*
190,Davidson County,300,Harpeth Valley Elementary,White,4,*,*,3,*,*,*,*
190,Davidson County,310,Haywood Elementary,All Students,367,36,9.8,234,138,59,2.9,3
190,Davidson County,310,Haywood Elementary,Asian,63,6,9.5,48,29,60.4,3.2,3.3
190,Davidson County,310,Haywood Elementary,Black or African American,9,*,*,5,*,*,*,*
190,Davidson County,310,Haywood Elementary,Black/Hispanic/Native American,277,28,10.1,172,101,58.7,2.8,2.9
190,Davidson County,310,Haywood Elementary,Economically Disadvantaged,132,15,11.4,85,46,54.1,3.1,3.2
190,Davidson County,310,Haywood Elementary,English Learners,367,36,9.8,234,138,59,2.9,3
190,Davidson County,310,Haywood Elementary,Hispanic,268,27,10.1,167,98,58.7,2.8,2.9
190,Davidson County,310,Haywood Elementary,Non-Economically Disadvantaged,235,21,8.9,149,92,61.7,2.8,2.9
190,Davidson County,310,Haywood Elementary,Non-Students with Disabilities,338,36,10.7,212,129,60.8,2.9,3
190,Davidson County,310,Haywood Elementary,Students with Disabilities,29,**,**,22,9,40.9,2.4,2.5
190,Davidson County,310,Haywood Elementary,White,20,2,10,11,5,45.5,3.1,3.2
190,Davidson County,315,Head Middle,All Students,4,*,*,3,*,*,*,*
190,Davidson County,315,Head Middle,Black/Hispanic/Native American,2,*,*,2,*,*,*,*
190,Davidson County,315,Head Middle,Economically Disadvantaged,2,*,*,2,*,*,*,*
190,Davidson County,315,Head Middle,English Learners,4,*,*,3,*,*,*,*
190,Davidson County,315,Head Middle,Hispanic,2,*,*,2,*,*,*,*
190,Davidson County,315,Head Middle,Non-Economically Disadvantaged,2,*,*,1,*,*,*,*
190,Davidson County,315,Head Middle,Non-Students with Disabilities,4,*,*,3,*,*,*,*
190,Davidson County,315,Head Middle,White,2,*,*,1,*,*,*,*
190,Davidson County,318,Henry C. Maxwell Elementary,All Students,204,20,9.8,159,95,59.7,3.1,3.2
190,Davidson County,318,Henry C. Maxwell Elementary,Asian,18,2,11.1,12,8,66.7,3.3,3.5
190,Davidson County,318,Henry C. Maxwell Elementary,Black or African American,2,*,*,2,*,*,*,*
190,Davidson County,318,Henry C. Maxwell Elementary,Black/Hispanic/Native American,148,14,9.5,118,69,58.5,3.1,3.2
190,Davidson County,318,Henry C. Maxwell Elementary,Economically Disadvantaged,75,6,8,59,43,72.9,3.2,3.3
190,Davidson County,318,Henry C. Maxwell Elementary,English Learners,204,20,9.8,159,95,59.7,3.1,3.2
190,Davidson County,318,Henry C. Maxwell Elementary,Hispanic,146,13,8.9,116,68,58.6,3.1,3.2
190,Davidson County,318,Henry C. Maxwell Elementary,Non-Economically Disadvantaged,129,14,10.9,100,52,52,3.1,3.2
190,Davidson County,318,Henry C. Maxwell Elementary,Non-Students with Disabilities,184,19,10.3,142,90,63.4,3.2,3.3
190,Davidson County,318,Henry C. Maxwell Elementary,Students with Disabilities,20,1,5,17,5,29.4,2.5,2.7
190,Davidson County,318,Henry C. Maxwell Elementary,White,36,4,11.1,27,16,59.3,3,3.2
190,Davidson County,320,Hermitage Elementary,All Students,27,2,7.4,14,8,57.1,2.8,3.2
190,Davidson County,320,Hermitage Elementary,Black or African American,1,*,*,0,*,*,*,*
190,Davidson County,320,Hermitage Elementary,Black/Hispanic/Native American,25,2,8,13,7,53.8,2.8,3.2
190,Davidson County,320,Hermitage Elementary,Economically Disadvantaged,9,*,*,5,*,*,*,*
190,Davidson County,320,Hermitage Elementary,English Learners,27,2,7.4,14,8,57.1,2.8,3.2
190,Davidson County,320,Hermitage Elementary,Hispanic,24,2,8.3,13,7,53.8,2.8,3.3
190,Davidson County,320,Hermitage Elementary,Non-Economically Disadvantaged,18,**,**,9,*,*,2.7,3.2
190,Davidson County,320,Hermitage Elementary,Non-Students with Disabilities,18,2,11.1,8,*,*,2.8,3.3
190,Davidson County,320,Hermitage Elementary,Students with Disabilities,9,*,*,6,*,*,*,*
190,Davidson County,320,Hermitage Elementary,White,2,*,*,1,*,*,*,*
190,Davidson County,327,Hickman Elementary,All Students,68,17,25,46,32,69.6,3.3,3.5
190,Davidson County,327,Hickman Elementary,Asian,5,*,*,3,*,*,*,*
190,Davidson County,327,Hickman Elementary,Black or African American,15,3,20,11,7,63.6,3.2,3.4
190,Davidson County,327,Hickman Elementary,Black/Hispanic/Native American,56,14,25,37,28,75.7,3.3,3.5
190,Davidson County,327,Hickman Elementary,Economically Disadvantaged,33,9,27.3,21,13,61.9,3.1,3.3
190,Davidson County,327,Hickman Elementary,English Learners,68,17,25,46,32,69.6,3.3,3.5
190,Davidson County,327,Hickman Elementary,Hispanic,41,11,26.8,26,21,80.8,3.3,3.5
190,Davidson County,327,Hickman Elementary,Non-Economically Disadvantaged,35,8,22.9,25,19,76,3.4,3.7
190,Davidson County,327,Hickman Elementary,Non-Students with Disabilities,66,17,25.8,45,31,68.9,3.3,3.5
190,Davidson County,327,Hickman Elementary,Students with Disabilities,2,*,*,1,*,*,*,*
190,Davidson County,327,Hickman Elementary,White,7,*,*,6,*,*,*,*
190,Davidson County,330,Meigs Middle,All Students,2,*,*,1,*,*,*,*
190,Davidson County,330,Meigs Middle,Black/Hispanic/Native American,1,*,*,0,*,*,*,*
190,Davidson County,330,Meigs Middle,Economically Disadvantaged,1,*,*,0,*,*,*,*
190,Davidson County,330,Meigs Middle,English Learners,2,*,*,1,*,*,*,*
190,Davidson County,330,Meigs Middle,Hispanic,1,*,*,0,*,*,*,*
190,Davidson County,330,Meigs Middle,Non-Economically Disadvantaged,1,*,*,1,*,*,*,*
190,Davidson County,330,Meigs Middle,Non-Students with Disabilities,2,*,*,1,*,*,*,*
190,Davidson County,330,Meigs Middle,White,1,*,*,1,*,*,*,*
190,Davidson County,335,Hillsboro High,All Students,12,3,25,11,3,27.3,3.8,3.6
190,Davidson County,335,Hillsboro High,Asian,5,*,*,4,*,*,*,*
190,Davidson County,335,Hillsboro High,Black or African American,2,*,*,2,*,*,*,*
190,Davidson County,335,Hillsboro High,Black/Hispanic/Native American,5,*,*,5,*,*,*,*
190,Davidson County,335,Hillsboro High,Economically Disadvantaged,3,*,*,3,*,*,*,*
190,Davidson County,335,Hillsboro High,English Learners,12,3,25,11,3,27.3,3.8,3.6
190,Davidson County,335,Hillsboro High,Hispanic,3,*,*,3,*,*,*,*
190,Davidson County,335,Hillsboro High,Non-Economically Disadvantaged,9,*,*,8,*,*,*,*
190,Davidson County,335,Hillsboro High,Non-Students with Disabilities,10,3,30,9,*,*,3.9,3.7
190,Davidson County,335,Hillsboro High,Students with Disabilities,2,*,*,2,*,*,*,*
190,Davidson County,335,Hillsboro High,White,2,*,*,2,*,*,*,*
190,Davidson County,340,Hillwood High,All Students,88,16,18.2,71,25,35.2,3.2,3.1
190,Davidson County,340,Hillwood High,Asian,14,7,50,9,*,*,4.2,4
190,Davidson County,340,Hillwood High,Black or African American,14,3,21.4,14,4,28.6,3.5,3.4
190,Davidson County,340,Hillwood High,Black/Hispanic/Native American,60,6,10,51,12,23.5,2.9,2.8
190,Davidson County,340,Hillwood High,Economically Disadvantaged,34,6,17.6,32,12,37.5,3.3,3.2
190,Davidson County,340,Hillwood High,English Learners,88,16,18.2,71,25,35.2,3.2,3.1
190,Davidson County,340,Hillwood High,Hispanic,46,3,6.5,37,8,21.6,2.7,2.6
190,Davidson County,340,Hillwood High,Non-Economically Disadvantaged,54,10,18.5,39,13,33.3,3.1,3
190,Davidson County,340,Hillwood High,Non-Students with Disabilities,82,16,19.5,65,24,36.9,3.2,3.1
190,Davidson County,340,Hillwood High,Students with Disabilities,6,*,*,6,*,*,*,*
190,Davidson County,340,Hillwood High,White,11,3,27.3,8,*,*,3.8,3.5
190,Davidson County,350,Hull-Jackson Elementary,All Students,4,*,*,2,*,*,*,*
190,Davidson County,350,Hull-Jackson Elementary,Asian,1,*,*,1,*,*,*,*
190,Davidson County,350,Hull-Jackson Elementary,Black or African American,1,*,*,1,*,*,*,*
190,Davidson County,350,Hull-Jackson Elementary,Black/Hispanic/Native American,2,*,*,1,*,*,*,*
190,Davidson County,350,Hull-Jackson Elementary,Economically Disadvantaged,2,*,*,1,*,*,*,*
190,Davidson County,350,Hull-Jackson Elementary,English Learners,4,*,*,2,*,*,*,*
190,Davidson County,350,Hull-Jackson Elementary,Hispanic,1,*,*,0,*,*,*,*
190,Davidson County,350,Hull-Jackson Elementary,Non-Economically Disadvantaged,2,*,*,1,*,*,*,*
190,Davidson County,350,Hull-Jackson Elementary,Non-Students with Disabilities,3,*,*,2,*,*,*,*
190,Davidson County,350,Hull-Jackson Elementary,Students with Disabilities,1,*,*,0,*,*,*,*
190,Davidson County,350,Hull-Jackson Elementary,White,1,*,*,0,*,*,*,*
190,Davidson County,358,Hunters Lane High,All Students,263,**,**,171,32,18.7,2.7,2.6
190,Davidson County,358,Hunters Lane High,Asian,4,*,*,3,*,*,*,*
190,Davidson County,358,Hunters Lane High,Black or African American,12,**,**,8,*,*,2.6,2.5
190,Davidson County,358,Hunters Lane High,Black/Hispanic/Native American,248,**,**,162,32,19.8,2.6,2.6
190,Davidson County,358,Hunters Lane High,Economically Disadvantaged,84,5,6,66,12,18.2,2.9,2.8
190,Davidson County,358,Hunters Lane High,English Learners,263,**,**,171,32,18.7,2.7,2.6
190,Davidson County,358,Hunters Lane High,Hispanic,236,**,**,154,31,20.1,2.6,2.6
190,Davidson County,358,Hunters Lane High,Native Hawaiian or Other Pacific Islander,1,*,*,1,*,*,*,*
190,Davidson County,358,Hunters Lane High,Non-Economically Disadvantaged,179,**,**,105,20,19,2.6,2.5
190,Davidson County,358,Hunters Lane High,Non-Students with Disabilities,248,**,**,157,30,19.1,2.6,2.6
190,Davidson County,358,Hunters Lane High,Students with Disabilities,15,1,6.7,14,2,14.3,3,3
190,Davidson County,358,Hunters Lane High,White,3,*,*,2,*,*,*,*
190,Davidson County,360,Inglewood Elementary,All Students,7,*,*,6,*,*,*,*
190,Davidson County,360,Inglewood Elementary,Black or African American,2,*,*,2,*,*,*,*
190,Davidson County,360,Inglewood Elementary,Black/Hispanic/Native American,7,*,*,6,*,*,*,*
190,Davidson County,360,Inglewood Elementary,Economically Disadvantaged,1,*,*,1,*,*,*,*
190,Davidson County,360,Inglewood Elementary,English Learners,7,*,*,6,*,*,*,*
190,Davidson County,360,Inglewood Elementary,Hispanic,5,*,*,4,*,*,*,*
190,Davidson County,360,Inglewood Elementary,Non-Economically Disadvantaged,6,*,*,5,*,*,*,*
190,Davidson County,360,Inglewood Elementary,Non-Students with Disabilities,6,*,*,5,*,*,*,*
190,Davidson County,360,Inglewood Elementary,Students with Disabilities,1,*,*,1,*,*,*,*
190,Davidson County,365,Isaac Litton Middle,All Students,17,**,**,13,2,15.4,2.4,2.5
190,Davidson County,365,Isaac Litton Middle,Black or African American,1,*,*,1,*,*,*,*
190,Davidson County,365,Isaac Litton Middle,Black/Hispanic/Native American,16,**,**,13,2,15.4,2.4,2.5
190,Davidson County,365,Isaac Litton Middle,Economically Disadvantaged,4,*,*,3,*,*,*,*
190,Davidson County,365,Isaac Litton Middle,English Learners,17,**,**,13,2,15.4,2.4,2.5
190,Davidson County,365,Isaac Litton Middle,Hispanic,15,**,**,12,2,16.7,2.5,2.6
190,Davidson County,365,Isaac Litton Middle,Non-Economically Disadvantaged,13,**,**,10,**,**,2.4,2.5
190,Davidson County,365,Isaac Litton Middle,Non-Students with Disabilities,14,**,**,10,1,10,2.4,2.5
190,Davidson County,365,Isaac Litton Middle,Students with Disabilities,3,*,*,3,*,*,*,*
190,Davidson County,365,Isaac Litton Middle,White,1,*,*,0,*,*,*,*
190,Davidson County,370,J. E. Moss Elementary,All Students,358,49,13.7,238,141,59.2,3,3.2
190,Davidson County,370,J. E. Moss Elementary,American Indian or Alaska Native,1,*,*,1,*,*,*,*
190,Davidson County,370,J. E. Moss Elementary,Asian,21,5,23.8,14,7,50,3.5,3.5
190,Davidson County,370,J. E. Moss Elementary,Black or African American,12,1,8.3,10,9,90,3.1,3.3
190,Davidson County,370,J. E. Moss Elementary,Black/Hispanic/Native American,314,43,13.7,208,123,59.1,3,3.2
190,Davidson County,370,J. E. Moss Elementary,Economically Disadvantaged,124,17,13.7,75,45,60,3.1,3.3
190,Davidson County,370,J. E. Moss Elementary,English Learners,358,49,13.7,238,141,59.2,3,3.2
190,Davidson County,370,J. E. Moss Elementary,Hispanic,301,42,14,197,114,57.9,3,3.2
190,Davidson County,370,J. E. Moss Elementary,Non-Economically Disadvantaged,234,32,13.7,163,96,58.9,2.9,3.1
190,Davidson County,370,J. E. Moss Elementary,Non-Students with Disabilities,309,46,14.9,197,124,62.9,3.1,3.2
190,Davidson County,370,J. E. Moss Elementary,Students with Disabilities,49,3,6.1,41,17,41.5,2.7,2.8
190,Davidson County,370,J. E. Moss Elementary,White,23,**,**,16,11,68.8,2.8,3
190,Davidson County,375,Jere Baxter Middle,All Students,50,**,**,38,13,34.2,2.6,2.7
190,Davidson County,375,Jere Baxter Middle,Black or African American,1,*,*,1,*,*,*,*
190,Davidson County,375,Jere Baxter Middle,Black/Hispanic/Native American,49,**,**,37,13,35.1,2.6,2.7
190,Davidson County,375,Jere Baxter Middle,Economically Disadvantaged,18,1,5.6,14,6,42.9,2.8,3
190,Davidson County,375,Jere Baxter Middle,English Learners,50,**,**,38,13,34.2,2.6,2.7
190,Davidson County,375,Jere Baxter Middle,Hispanic,48,**,**,36,13,36.1,2.6,2.7
190,Davidson County,375,Jere Baxter Middle,Non-Economically Disadvantaged,32,**,**,24,7,29.2,2.5,2.6
190,Davidson County,375,Jere Baxter Middle,Non-Students with Disabilities,47,**,**,35,12,34.3,2.6,2.7
190,Davidson County,375,Jere Baxter Middle,Students with Disabilities,3,*,*,3,*,*,*,*
190,Davidson County,375,Jere Baxter Middle,White,1,*,*,1,*,*,*,*
190,Davidson County,380,Joelton Elementary,All Students,10,4,40,5,*,*,3.2,3.5
190,Davidson County,380,Joelton Elementary,Asian,1,*,*,0,*,*,*,*
190,Davidson County,380,Joelton Elementary,Black/Hispanic/Native American,9,*,*,5,*,*,*,*
190,Davidson County,380,Joelton Elementary,Economically Disadvantaged,2,*,*,2,*,*,*,*
190,Davidson County,380,Joelton Elementary,English Learners,10,4,40,5,*,*,3.2,3.5
190,Davidson County,380,Joelton Elementary,Hispanic,9,*,*,5,*,*,*,*
190,Davidson County,380,Joelton Elementary,Non-Economically Disadvantaged,8,*,*,3,*,*,*,*
190,Davidson County,380,Joelton Elementary,Non-Students with Disabilities,9,*,*,4,*,*,*,*
190,Davidson County,380,Joelton Elementary,Students with Disabilities,1,*,*,1,*,*,*,*
190,Davidson County,385,Joelton Middle,All Students,9,*,*,9,*,*,*,*
190,Davidson County,385,Joelton Middle,Black/Hispanic/Native American,8,*,*,8,*,*,*,*
190,Davidson County,385,Joelton Middle,Economically Disadvantaged,6,*,*,6,*,*,*,*
190,Davidson County,385,Joelton Middle,English Learners,9,*,*,9,*,*,*,*
190,Davidson County,385,Joelton Middle,Hispanic,8,*,*,8,*,*,*,*
190,Davidson County,385,Joelton Middle,Non-Economically Disadvantaged,3,*,*,3,*,*,*,*
190,Davidson County,385,Joelton Middle,Non-Students with Disabilities,7,*,*,7,*,*,*,*
190,Davidson County,385,Joelton Middle,Students with Disabilities,2,*,*,2,*,*,*,*
190,Davidson County,386,John Early Middle,All Students,5,*,*,4,*,*,*,*
190,Davidson County,386,John Early Middle,Asian,2,*,*,2,*,*,*,*
190,Davidson County,386,John Early Middle,Black or African American,1,*,*,1,*,*,*,*
190,Davidson County,386,John Early Middle,Black/Hispanic/Native American,3,*,*,2,*,*,*,*
190,Davidson County,386,John Early Middle,Economically Disadvantaged,3,*,*,3,*,*,*,*
190,Davidson County,386,John Early Middle,English Learners,5,*,*,4,*,*,*,*
190,Davidson County,386,John Early Middle,Hispanic,2,*,*,1,*,*,*,*
190,Davidson County,386,John Early Middle,Non-Economically Disadvantaged,2,*,*,1,*,*,*,*
190,Davidson County,386,John Early Middle,Non-Students with Disabilities,3,*,*,3,*,*,*,*
190,Davidson County,386,John Early Middle,Students with Disabilities,2,*,*,1,*,*,*,*
190,Davidson County,387,Jones Elementary,All Students,1,*,*,0,*,*,*,*
190,Davidson County,387,Jones Elementary,Black/Hispanic/Native American,1,*,*,0,*,*,*,*
190,Davidson County,387,Jones Elementary,English Learners,1,*,*,0,*,*,*,*
190,Davidson County,387,Jones Elementary,Hispanic,1,*,*,0,*,*,*,*
190,Davidson County,387,Jones Elementary,Non-Economically Disadvantaged,1,*,*,0,*,*,*,*
190,Davidson County,387,Jones Elementary,Non-Students with Disabilities,1,*,*,0,*,*,*,*
190,Davidson County,390,John B. Whitsitt Elementary,All Students,198,28,14.1,133,86,64.7,3,3.3
190,Davidson County,390,John B. Whitsitt Elementary,Asian,4,*,*,3,*,*,*,*
190,Davidson County,390,John B. Whitsitt Elementary,Black or African American,4,*,*,1,*,*,*,*
190,Davidson County,390,John B. Whitsitt Elementary,Black/Hispanic/Native American,182,26,14.3,122,79,64.8,3,3.3
190,Davidson County,390,John B. Whitsitt Elementary,Economically Disadvantaged,79,17,21.5,53,35,66,3.2,3.4
190,Davidson County,390,John B. Whitsitt Elementary,English Learners,198,28,14.1,133,86,64.7,3,3.3
190,Davidson County,390,John B. Whitsitt Elementary,Hispanic,178,25,14,121,78,64.5,3,3.3
190,Davidson County,390,John B. Whitsitt Elementary,Non-Economically Disadvantaged,119,11,9.2,80,51,63.8,2.9,3.2
190,Davidson County,390,John B. Whitsitt Elementary,Non-Students with Disabilities,168,27,16.1,110,74,67.3,3.1,3.3
190,Davidson County,390,John B. Whitsitt Elementary,Students with Disabilities,30,**,**,23,12,52.2,2.7,2.9
190,Davidson County,390,John B. Whitsitt Elementary,White,7,*,*,5,*,*,*,*
190,Davidson County,393,John F. Kennedy Middle,All Students,173,15,8.7,148,34,23,3.1,3.2
190,Davidson County,393,John F. Kennedy Middle,Asian,7,*,*,6,*,*,*,*
190,Davidson County,393,John F. Kennedy Middle,Black or African American,11,**,**,9,*,*,3,3.1
190,Davidson County,393,John F. Kennedy Middle,Black/Hispanic/Native American,116,10,8.6,95,22,23.2,3.1,3.2
190,Davidson County,393,John F. Kennedy Middle,Economically Disadvantaged,72,7,9.7,64,11,17.2,3,3.2
190,Davidson County,393,John F. Kennedy Middle,English Learners,173,15,8.7,148,34,23,3.1,3.2
190,Davidson County,393,John F. Kennedy Middle,Hispanic,105,10,9.5,86,21,24.4,3.1,3.2
190,Davidson County,393,John F. Kennedy Middle,Non-Economically Disadvantaged,101,8,7.9,84,23,27.4,3.1,3.2
190,Davidson County,393,John F. Kennedy Middle,Non-Students with Disabilities,159,15,9.4,134,32,23.9,3.1,3.2
190,Davidson County,393,John F. Kennedy Middle,Students with Disabilities,14,**,**,14,2,14.3,2.7,3.1
190,Davidson County,393,John F. Kennedy Middle,White,45,3,6.7,43,9,20.9,3,3.2
